country_code,country_name,year,capitalism_type,region,development_level,size_category,gdp,gdp_growth,gdp_per_capita,unemployment_rate,inflation_rate,population,wage_share,gini_coefficient,gov_spending_gdp,gov_debt_gdp,private_debt_gdp,financial_development_index,trade_openness,current_account_gdp,fdi_inflows_gdp,union_density,employment_protection,crisis_year
CAN,Canada,1998,LME,North America,Advanced,Medium,1258.14,1.65,3.25,6.17,3.06,387.7,57.38,0.409,37.26,60.53,132.09,0.735,46.41,-3.9,0.95,22.97,0.88,0
CAN,Canada,1999,LME,North America,Advanced,Medium,1268.71,0.84,3.26,7.91,1.78,389.64,53.08,0.405,37.01,61.6,112.69,0.749,49.63,-5.5,0.85,23.47,0.91,0
CAN,Canada,2000,LME,North America,Advanced,Medium,1276.01,0.58,3.26,6.83,3.17,391.58,53.6,0.419,39.06,62.96,124.91,0.751,55.81,0.11,0.95,23.16,0.84,0
CAN,Canada,2001,LME,North America,Advanced,Medium,1326.52,3.96,3.37,6.07,3.3,393.54,53.75,0.42,34.68,60.49,120.35,0.817,53.03,-0.44,0.89,23.29,1.19,0
CAN,Canada,2002,LME,North America,Advanced,Medium,1357.31,2.32,3.43,6.25,0.99,395.51,56.89,0.405,34.36,59.92,113.57,0.777,51.52,-0.91,0.18,18.3,1.14,0
CAN,Canada,2003,LME,North America,Advanced,Medium,1404.21,3.46,3.53,6.37,6.13,397.49,58.45,0.409,36.32,58.12,112.32,0.802,49.59,-5.41,3.35,20.47,1.42,0
CAN,Canada,2004,LME,North America,Advanced,Medium,1460.52,4.01,3.66,6.24,2.91,399.47,57.27,0.427,38.93,55.79,122.88,0.812,47.8,-3.27,1.35,20.76,0.6,0
CAN,Canada,2005,LME,North America,Advanced,Medium,1506.79,3.17,3.75,6.15,4.82,401.47,60.27,0.418,31.37,54.44,112.45,0.762,49.75,-6.77,0.98,20.57,0.49,0
CAN,Canada,2006,LME,North America,Advanced,Medium,1543.06,2.41,3.82,7.66,3.28,403.48,55.05,0.439,31.12,53.92,125.4,0.745,43.34,-4.1,1.79,20.15,0.82,0
CAN,Canada,2007,LME,North America,Advanced,Medium,1590.91,3.1,3.92,6.11,2.68,405.5,57.07,0.42,32.4,52.7,130.59,0.839,59.85,-2.79,1.15,23.0,1.01,0
CAN,Canada,2008,LME,North America,Advanced,Medium,1620.42,1.86,3.98,6.97,2.23,407.52,54.35,0.419,38.14,52.79,127.89,0.788,53.95,-0.64,0.1,17.97,0.96,0
CAN,Canada,2009,LME,North America,Advanced,Medium,1646.44,1.61,4.02,7.23,2.72,409.56,53.45,0.414,35.01,53.14,137.02,0.753,45.56,-2.1,1.53,18.83,0.66,0
CAN,Canada,2010,LME,North America,Advanced,Medium,1677.94,1.91,4.08,6.3,2.97,411.61,55.86,0.403,32.55,53.17,134.22,0.737,48.38,-6.51,3.77,21.67,1.13,0
CAN,Canada,2011,LME,North America,Advanced,Medium,1702.0,1.43,4.11,6.52,1.34,413.67,57.47,0.437,35.51,53.69,133.3,0.739,52.7,-4.95,2.39,19.16,0.91,0
CAN,Canada,2012,LME,North America,Advanced,Medium,1809.11,6.29,4.35,4.46,2.64,415.74,57.76,0.419,37.81,49.17,132.72,0.802,45.25,0.58,1.91,20.21,1.39,0
CAN,Canada,2013,LME,North America,Advanced,Medium,1865.81,3.13,4.47,6.43,2.32,417.81,57.12,0.407,39.13,48.06,130.63,0.762,48.1,-3.82,0.81,18.21,0.8,0
CAN,Canada,2014,LME,North America,Advanced,Medium,1936.0,3.76,4.61,6.43,2.43,419.9,54.02,0.419,34.21,46.37,116.78,0.829,44.51,-1.92,1.5,14.46,1.05,0
CAN,Canada,2015,LME,North America,Advanced,Medium,1959.77,1.23,4.64,7.28,1.58,422.0,54.54,0.413,32.86,47.19,111.51,0.762,48.49,-0.43,0.98,22.21,0.88,0
CAN,Canada,2016,LME,North America,Advanced,Medium,2006.61,2.39,4.73,6.72,1.9,424.11,53.69,0.424,38.21,46.86,127.78,0.905,49.44,-4.34,1.78,14.92,1.31,0
CAN,Canada,2017,LME,North America,Advanced,Medium,2059.17,2.62,4.83,5.81,1.89,426.23,53.86,0.428,37.49,46.33,124.78,0.757,43.89,0.23,2.11,16.79,0.65,0
CAN,Canada,2018,LME,North America,Advanced,Medium,2063.59,0.21,4.82,7.7,1.54,428.36,55.31,0.425,34.47,48.12,134.15,0.914,54.69,-3.3,2.94,19.57,1.17,0
CAN,Canada,2019,LME,North America,Advanced,Medium,2137.64,3.59,4.97,6.4,3.37,430.51,55.39,0.426,37.0,46.6,128.88,0.852,46.95,0.09,2.11,17.11,1.05,0
CAN,Canada,2020,LME,North America,Advanced,Medium,2234.14,4.51,5.16,6.23,4.9,432.66,57.39,0.404,33.44,44.24,142.93,0.861,48.7,4.64,0.39,17.61,1.26,0
CAN,Canada,2021,LME,North America,Advanced,Medium,2288.48,2.43,5.26,6.21,2.56,434.82,57.47,0.414,34.62,43.95,140.96,0.777,58.16,-4.6,1.06,17.62,0.83,0
CAN,Canada,2022,LME,North America,Advanced,Medium,2374.67,3.77,5.43,6.07,2.3,437.0,56.33,0.411,36.12,42.41,143.3,0.892,47.49,-1.34,1.95,17.42,0.93,0
CAN,Canada,2023,LME,North America,Advanced,Medium,2416.97,1.78,5.5,7.18,3.05,439.18,54.65,0.419,37.78,42.76,138.58,0.766,50.43,-6.62,1.0,13.88,1.19,0
CAN,Canada,2024,LME,North America,Advanced,Medium,2472.17,2.28,5.6,6.38,2.26,441.38,53.33,0.427,37.63,42.64,138.17,0.805,53.56,-1.64,1.52,15.04,1.24,0
AUS,Australia,1970,LME,Oceania,Advanced,Medium,1030.65,3.61,2.0,5.44,3.39,515.33,60.67,0.381,35.22,45.56,85.29,0.484,45.05,-0.24,2.29,34.3,0.83,0
AUS,Australia,1971,LME,Oceania,Advanced,Medium,1051.63,2.04,2.03,6.7,2.68,517.9,62.57,0.382,36.2,45.61,90.44,0.508,44.74,-2.42,1.55,34.57,0.84,0
AUS,Australia,1972,LME,Oceania,Advanced,Medium,1083.08,2.99,2.08,4.81,1.95,520.49,61.55,0.381,35.33,44.75,101.79,0.553,50.19,-3.66,1.58,32.35,0.79,0
AUS,Australia,1973,LME,Oceania,Advanced,Medium,1108.7,2.37,2.12,5.89,3.72,523.1,58.83,0.379,36.98,44.51,92.55,0.597,53.14,-3.58,-0.0,31.15,1.45,0
AUS,Australia,1974,LME,Oceania,Advanced,Medium,1142.31,3.03,2.17,5.31,3.17,525.71,59.17,0.398,36.44,43.65,100.01,0.478,52.94,-1.28,2.28,32.45,0.98,0
AUS,Australia,1975,LME,Oceania,Advanced,Medium,1151.29,0.79,2.18,6.66,2.13,528.34,57.99,0.395,37.16,44.91,88.66,0.564,49.04,2.2,1.83,30.36,1.0,0
AUS,Australia,1976,LME,Oceania,Advanced,Medium,1169.35,1.57,2.2,5.77,2.25,530.98,57.19,0.387,35.72,45.42,95.09,0.475,55.82,-1.62,2.7,33.72,1.05,0
AUS,Australia,1977,LME,Oceania,Advanced,Medium,1198.52,2.49,2.25,6.43,2.38,533.64,57.6,0.397,35.28,45.04,90.78,0.56,52.82,2.4,1.15,30.25,1.0,0
AUS,Australia,1978,LME,Oceania,Advanced,Medium,1213.84,1.28,2.26,5.59,2.06,536.3,59.01,0.383,35.3,45.83,94.32,0.563,48.31,-2.42,0.05,28.57,1.3,0
AUS,Australia,1979,LME,Oceania,Advanced,Medium,1259.42,3.76,2.34,5.65,2.5,538.99,59.92,0.388,33.35,44.23,86.97,0.615,47.46,-4.9,1.53,31.21,1.09,0
AUS,Australia,1980,LME,Oceania,Advanced,Medium,1298.45,3.1,2.4,5.68,3.52,541.68,59.26,0.405,37.49,43.31,85.69,0.666,60.24,-3.27,1.99,26.29,0.97,0
AUS,Australia,1981,LME,Oceania,Advanced,Medium,1326.98,2.2,2.44,5.45,2.94,544.39,61.0,0.393,30.05,43.26,96.41,0.652,40.93,0.9,1.87,29.43,1.23,0
AUS,Australia,1982,LME,Oceania,Advanced,Medium,1336.81,0.74,2.44,5.97,1.46,547.11,58.52,0.405,35.43,44.57,108.03,0.56,47.81,-1.11,1.36,30.51,1.22,0
AUS,Australia,1983,LME,Oceania,Advanced,Medium,1357.45,1.54,2.47,6.43,2.54,549.85,57.28,0.412,37.45,45.11,109.72,0.57,42.86,-1.9,0.61,25.07,0.9,0
AUS,Australia,1984,LME,Oceania,Advanced,Medium,1389.15,2.33,2.51,5.87,2.83,552.6,55.36,0.41,34.86,44.89,111.25,0.585,49.63,-10.24,1.04,26.6,0.83,0
AUS,Australia,1985,LME,Oceania,Advanced,Medium,1340.18,-3.53,2.41,7.97,1.99,555.36,53.98,0.41,33.49,55.23,112.85,0.699,51.78,-1.48,2.04,21.13,1.06,1
AUS,Australia,1986,LME,Oceania,Advanced,Medium,1384.82,3.33,2.48,5.86,2.64,558.14,59.58,0.401,34.61,53.73,115.65,0.634,47.5,-0.68,1.06,27.52,0.83,0
AUS,Australia,1987,LME,Oceania,Advanced,Medium,1423.47,2.79,2.54,6.3,2.35,560.93,59.09,0.409,35.36,52.83,121.98,0.639,47.94,-4.14,1.69,24.47,1.18,0
AUS,Australia,1988,LME,Oceania,Advanced,Medium,1446.07,1.59,2.57,6.86,1.55,563.73,59.44,0.417,37.49,53.2,108.23,0.544,51.23,1.52,2.47,28.25,1.08,0
AUS,Australia,1989,LME,Oceania,Advanced,Medium,1491.93,3.17,2.63,4.97,3.7,566.55,57.25,0.414,35.7,51.93,108.5,0.667,57.18,-3.21,0.52,23.75,1.09,0
AUS,Australia,1990,LME,Oceania,Advanced,Medium,1533.35,2.78,2.69,5.63,0.87,569.38,59.29,0.405,38.95,51.1,97.7,0.79,48.34,-6.93,1.25,23.21,1.13,0
AUS,Australia,1991,LME,Oceania,Advanced,Medium,1574.67,2.69,2.75,5.62,1.67,572.23,54.87,0.396,35.08,50.37,99.47,0.57,43.89,2.42,0.19,28.36,1.15,0
AUS,Australia,1992,LME,Oceania,Advanced,Medium,1631.79,3.63,2.84,5.46,2.47,575.09,52.69,0.423,37.82,48.73,108.08,0.753,48.8,-0.1,2.32,20.5,0.97,0
AUS,Australia,1993,LME,Oceania,Advanced,Medium,1697.25,4.01,2.94,5.53,1.23,577.97,55.76,0.424,32.92,46.77,103.77,0.612,53.17,-4.57,1.82,22.57,0.98,0
AUS,Australia,1994,LME,Oceania,Advanced,Medium,1718.25,1.24,2.96,6.7,2.6,580.86,55.93,0.402,37.16,47.57,111.09,0.662,51.05,-5.75,2.22,22.17,0.81,0
AUS,Australia,1995,LME,Oceania,Advanced,Medium,1777.0,3.42,3.04,6.0,1.18,583.76,58.01,0.42,33.6,46.24,127.75,0.638,60.52,-2.23,1.79,26.29,0.83,0
AUS,Australia,1996,LME,Oceania,Advanced,Medium,1846.88,3.93,3.15,5.5,3.0,586.68,59.73,0.404,33.94,44.45,134.61,0.749,52.27,-1.27,1.72,23.94,1.13,0
AUS,Australia,1997,LME,Oceania,Advanced,Medium,1931.35,4.57,3.28,5.78,2.83,589.61,58.04,0.409,36.02,42.13,130.85,0.711,44.66,-1.35,0.65,18.64,0.88,0
AUS,Australia,1998,LME,Oceania,Advanced,Medium,1996.75,3.39,3.37,5.64,1.51,592.56,56.27,0.418,34.74,41.01,122.47,0.786,39.2,-4.59,1.6,21.43,1.1,0
AUS,Australia,1999,LME,Oceania,Advanced,Medium,2003.63,0.34,3.36,6.63,1.84,595.52,54.34,0.411,34.0,42.7,123.38,0.812,51.43,4.01,2.13,21.25,1.12,0
AUS,Australia,2000,LME,Oceania,Advanced,Medium,2030.21,1.33,3.39,5.56,2.85,598.5,53.04,0.415,36.74,43.47,128.5,0.665,53.56,0.81,2.2,20.37,1.03,0
AUS,Australia,2001,LME,Oceania,Advanced,Medium,2085.1,2.7,3.47,5.98,0.56,601.49,54.58,0.396,39.85,42.94,120.69,0.805,53.09,-6.39,2.27,22.94,1.25,0
AUS,Australia,2002,LME,Oceania,Advanced,Medium,2126.7,2.0,3.52,6.46,2.56,604.5,57.06,0.41,35.53,43.09,127.11,0.732,47.53,-6.93,1.43,22.04,1.03,0
AUS,Australia,2003,LME,Oceania,Advanced,Medium,2185.86,2.78,3.6,5.53,2.29,607.52,56.03,0.417,34.32,42.5,103.75,0.67,51.07,-5.5,0.39,21.03,1.1,0
AUS,Australia,2004,LME,Oceania,Advanced,Medium,2286.76,4.62,3.75,5.5,3.19,610.56,58.14,0.411,35.65,40.23,116.6,0.768,53.53,-3.54,0.81,15.0,1.2,0
AUS,Australia,2005,LME,Oceania,Advanced,Medium,2350.39,2.78,3.83,5.81,3.02,613.61,57.0,0.414,34.43,39.72,121.33,0.759,40.13,-3.14,-0.16,25.25,1.21,0
AUS,Australia,2006,LME,Oceania,Advanced,Medium,2363.85,0.57,3.83,6.14,2.57,616.68,56.66,0.416,34.42,41.2,123.32,0.713,51.05,-0.91,-0.13,17.96,1.4,0
AUS,Australia,2007,LME,Oceania,Advanced,Medium,2417.72,2.28,3.9,6.5,2.25,619.76,54.59,0.414,33.83,41.13,128.5,0.696,40.5,-0.83,0.51,19.81,1.3,0
AUS,Australia,2008,LME,Oceania,Advanced,Medium,2416.37,-0.06,3.88,6.98,2.7,622.86,54.77,0.403,36.26,43.18,142.14,0.758,50.65,-2.75,1.3,18.79,1.34,0
AUS,Australia,2009,LME,Oceania,Advanced,Medium,2456.11,1.64,3.92,5.21,1.59,625.98,55.0,0.428,32.26,43.64,135.04,0.761,52.53,-3.21,1.92,17.55,1.13,0
AUS,Australia,2010,LME,Oceania,Advanced,Medium,2481.49,1.03,3.94,6.08,2.85,629.11,54.06,0.404,33.72,44.68,138.89,0.798,49.0,-5.16,1.78,19.94,0.79,0
AUS,Australia,2011,LME,Oceania,Advanced,Medium,2584.1,4.13,4.09,5.51,4.72,632.25,56.3,0.398,39.05,42.76,124.8,0.818,51.47,-3.17,-0.46,19.72,1.26,0
AUS,Australia,2012,LME,Oceania,Advanced,Medium,2680.32,3.72,4.22,5.68,2.67,635.41,57.94,0.426,37.81,41.31,131.33,0.898,48.18,1.38,0.5,16.64,1.22,0
AUS,Australia,2013,LME,Oceania,Advanced,Medium,2809.11,4.81,4.4,6.21,3.57,638.59,58.07,0.417,33.92,38.92,115.41,0.791,48.66,1.38,1.37,14.95,1.03,0
AUS,Australia,2014,LME,Oceania,Advanced,Medium,2901.35,3.28,4.52,6.46,2.87,641.78,54.31,0.41,32.06,38.0,120.74,0.803,44.17,-1.48,0.55,19.51,0.85,0
AUS,Australia,2015,LME,Oceania,Advanced,Medium,2954.45,1.83,4.58,5.59,1.48,644.99,57.34,0.407,35.68,38.39,112.67,0.827,46.62,0.71,0.61,18.87,1.27,0
AUS,Australia,2016,LME,Oceania,Advanced,Medium,3047.58,3.15,4.7,6.85,1.1,648.22,53.08,0.435,33.97,37.6,128.06,0.814,52.82,2.44,2.5,16.43,0.86,0
AUS,Australia,2017,LME,Oceania,Advanced,Medium,3065.14,0.58,4.71,5.91,2.63,651.46,54.36,0.409,34.66,39.1,128.6,0.758,44.33,-2.11,2.88,17.36,0.8,0
AUS,Australia,2018,LME,Oceania,Advanced,Medium,3130.39,2.13,4.78,6.23,3.07,654.72,52.85,0.439,34.65,39.2,129.72,0.832,49.83,-0.95,0.35,20.29,0.77,0
AUS,Australia,2019,LME,Oceania,Advanced,Medium,3282.72,4.87,4.99,4.53,2.11,657.99,55.78,0.426,33.24,36.86,136.2,0.766,50.27,-2.17,0.26,15.83,1.08,0
AUS,Australia,2020,LME,Oceania,Advanced,Medium,3393.45,3.37,5.13,5.4,4.89,661.28,57.72,0.424,34.62,35.93,136.75,0.807,47.24,-2.81,1.7,19.91,0.81,0
AUS,Australia,2021,LME,Oceania,Advanced,Medium,3505.82,3.31,5.28,5.53,3.67,664.59,56.29,0.423,38.54,35.09,137.75,0.88,45.7,-6.7,0.23,16.68,1.23,0
AUS,Australia,2022,LME,Oceania,Advanced,Medium,3601.2,2.72,5.39,6.14,4.21,667.91,55.71,0.422,34.72,34.77,146.95,0.772,47.46,0.24,1.96,14.78,1.14,0
AUS,Australia,2023,LME,Oceania,Advanced,Medium,3673.04,2.0,5.47,6.0,0.87,671.25,53.59,0.418,36.43,35.08,135.92,0.812,53.08,-4.59,2.35,20.23,1.09,0
AUS,Australia,2024,LME,Oceania,Advanced,Medium,3739.45,1.81,5.54,5.46,0.87,674.61,54.42,0.431,34.27,35.54,128.83,0.882,56.64,-6.43,-0.56,15.01,0.98,0
DEU,Germany,1970,CME,Europe,Advanced,Large,2252.31,1.94,2.0,6.87,2.41,1126.15,69.97,0.282,45.68,30.57,76.9,0.494,27.69,4.34,3.42,58.43,2.61,0
DEU,Germany,1971,CME,Europe,Advanced,Large,2352.28,4.44,2.08,8.01,3.83,1131.78,70.42,0.29,43.76,28.99,82.46,0.47,33.09,5.89,1.71,58.8,2.53,0
DEU,Germany,1972,CME,Europe,Advanced,Large,2453.82,4.32,2.16,7.4,3.23,1137.44,70.72,0.28,48.99,27.58,98.27,0.539,23.77,1.05,2.68,60.79,2.62,0
DEU,Germany,1973,CME,Europe,Advanced,Large,2509.47,2.27,2.2,8.2,3.6,1143.13,68.59,0.278,43.68,27.82,99.91,0.503,34.65,4.93,1.8,58.79,2.07,0
DEU,Germany,1974,CME,Europe,Advanced,Large,2590.71,3.24,2.26,7.47,3.01,1148.85,66.72,0.3,43.88,27.3,96.07,0.521,32.64,3.85,0.92,60.58,2.83,0
DEU,Germany,1975,CME,Europe,Advanced,Large,2597.62,0.27,2.25,8.41,2.28,1154.59,64.03,0.28,41.47,29.1,90.46,0.515,32.75,4.56,2.14,60.28,2.51,0
DEU,Germany,1976,CME,Europe,Advanced,Large,2663.54,2.54,2.3,7.84,1.51,1160.36,65.58,0.293,41.94,29.09,90.01,0.606,28.75,4.75,1.39,55.97,2.32,0
DEU,Germany,1977,CME,Europe,Advanced,Large,2723.87,2.27,2.34,7.39,2.2,1166.17,67.37,0.281,44.1,29.3,89.13,0.602,32.75,3.41,1.19,58.19,2.82,0
DEU,Germany,1978,CME,Europe,Advanced,Large,2790.16,2.43,2.38,8.12,4.38,1172.0,64.86,0.283,41.59,29.37,87.94,0.647,34.75,1.2,2.08,56.88,2.52,0
DEU,Germany,1979,CME,Europe,Advanced,Large,2878.69,3.17,2.44,6.69,3.14,1177.86,67.39,0.309,43.41,28.85,88.25,0.626,24.66,1.7,3.41,57.05,2.57,0
DEU,Germany,1980,CME,Europe,Advanced,Large,2983.73,3.65,2.52,7.09,0.31,1183.75,68.07,0.279,41.56,27.97,93.17,0.525,38.85,0.47,1.06,57.68,2.37,0
DEU,Germany,1981,CME,Europe,Advanced,Large,3096.7,3.79,2.6,8.26,3.95,1189.66,68.3,0.29,43.56,27.02,90.88,0.618,33.47,3.63,0.05,58.3,2.78,0
DEU,Germany,1982,CME,Europe,Advanced,Large,3182.85,2.78,2.66,6.62,5.99,1195.61,64.4,0.296,45.83,26.88,100.56,0.659,33.35,3.57,-0.19,54.22,2.25,0
DEU,Germany,1983,CME,Europe,Advanced,Large,3258.03,2.36,2.71,7.6,3.59,1201.59,64.9,0.292,47.71,27.06,112.52,0.646,29.21,3.6,3.0,55.76,2.54,0
DEU,Germany,1984,CME,Europe,Advanced,Large,3277.58,0.6,2.71,8.1,3.14,1207.6,62.47,0.302,45.71,28.6,112.7,0.565,20.28,5.27,2.34,55.76,2.93,0
DEU,Germany,1985,CME,Europe,Advanced,Large,3339.04,1.88,2.75,8.35,0.8,1213.64,63.11,0.292,45.73,29.13,112.7,0.638,17.55,1.0,1.1,52.9,2.51,0
DEU,Germany,1986,CME,Europe,Advanced,Large,3457.79,3.56,2.83,6.6,2.99,1219.7,63.96,0.331,45.38,28.31,116.25,0.684,26.28,2.19,1.28,58.55,2.61,0
DEU,Germany,1987,CME,Europe,Advanced,Large,3566.02,3.13,2.91,7.56,1.3,1225.8,66.45,0.315,45.96,27.86,118.16,0.589,35.24,3.8,1.72,55.66,2.83,0
DEU,Germany,1988,CME,Europe,Advanced,Large,3685.14,3.34,2.99,7.79,3.97,1231.93,67.66,0.305,43.52,27.26,111.78,0.66,22.15,6.34,1.83,51.62,2.03,0
DEU,Germany,1989,CME,Europe,Advanced,Large,3773.52,2.4,3.05,7.96,2.88,1238.09,66.14,0.305,43.57,27.41,110.15,0.712,34.68,4.12,2.6,59.35,2.64,0
DEU,Germany,1990,CME,Europe,Advanced,Large,3877.19,2.75,3.12,6.97,1.48,1244.28,64.36,0.33,41.95,27.28,105.18,0.697,37.27,1.26,0.84,55.81,2.52,0
DEU,Germany,1991,CME,Europe,Advanced,Large,3875.62,-0.04,3.1,7.94,1.46,1250.5,65.26,0.324,42.43,29.31,104.16,0.686,40.59,4.59,4.08,53.68,2.82,0
DEU,Germany,1992,CME,Europe,Advanced,Large,3907.17,0.81,3.11,8.75,2.49,1256.76,61.26,0.312,41.88,30.67,114.02,0.74,30.98,3.47,2.34,54.21,2.58,0
DEU,Germany,1993,CME,Europe,Advanced,Large,3993.8,2.22,3.16,8.44,3.09,1263.04,62.83,0.313,48.02,30.88,111.12,0.769,23.09,4.19,2.28,54.55,2.5,0
DEU,Germany,1994,CME,Europe,Advanced,Large,4163.16,4.24,3.28,7.41,0.85,1269.36,65.35,0.311,45.08,29.45,115.0,0.735,36.91,4.6,1.94,53.46,2.62,0
DEU,Germany,1995,CME,Europe,Advanced,Large,4303.98,3.38,3.37,7.76,4.49,1275.7,66.15,0.31,45.68,28.76,122.16,0.768,34.55,3.46,0.57,52.25,2.21,0
DEU,Germany,1996,CME,Europe,Advanced,Large,4435.28,3.05,3.46,7.2,2.32,1282.08,64.99,0.325,42.95,28.36,125.56,0.66,29.65,4.44,1.99,48.88,2.02,0
DEU,Germany,1997,CME,Europe,Advanced,Large,4539.92,2.36,3.52,7.78,2.94,1288.49,66.08,0.308,46.05,28.51,126.98,0.788,29.95,0.17,1.75,54.12,2.45,0
DEU,Germany,1998,CME,Europe,Advanced,Large,4549.49,0.21,3.51,9.28,1.32,1294.93,63.43,0.323,44.57,30.34,126.1,0.684,28.52,1.53,3.35,57.74,2.19,0
DEU,Germany,1999,CME,Europe,Advanced,Large,4609.16,1.31,3.54,8.4,2.64,1301.41,63.13,0.321,45.99,31.29,128.26,0.819,29.9,2.89,3.88,52.11,2.43,0
DEU,Germany,2000,CME,Europe,Advanced,Large,4692.08,1.8,3.59,8.24,3.16,1307.92,62.57,0.324,48.44,31.83,118.98,0.732,40.27,2.19,0.78,54.16,2.5,0
DEU,Germany,2001,CME,Europe,Advanced,Large,4807.36,2.46,3.66,7.86,1.56,1314.45,62.32,0.325,45.28,31.82,124.55,0.699,33.07,3.92,2.63,54.88,2.56,0
DEU,Germany,2002,CME,Europe,Advanced,Large,4890.97,1.74,3.7,7.8,2.95,1321.03,64.73,0.32,45.39,32.39,120.52,0.689,23.82,-0.3,2.56,53.4,2.57,0
DEU,Germany,2003,CME,Europe,Advanced,Large,5031.19,2.87,3.79,7.88,2.85,1327.63,65.13,0.31,48.71,32.03,105.12,0.776,37.74,4.37,3.13,54.46,2.26,0
DEU,Germany,2004,CME,Europe,Advanced,Large,4925.57,-2.1,3.69,9.04,3.04,1334.27,66.58,0.313,46.17,40.75,113.55,0.806,34.83,-1.46,1.77,49.14,2.43,1
DEU,Germany,2005,CME,Europe,Advanced,Large,5131.52,4.18,3.83,7.47,3.47,1340.94,66.09,0.317,43.32,38.96,113.73,0.843,33.82,6.6,-0.34,56.2,2.69,0
DEU,Germany,2006,CME,Europe,Advanced,Large,5212.51,1.58,3.87,8.0,2.85,1347.65,64.65,0.316,44.85,39.55,133.6,0.716,20.45,3.59,2.55,52.87,2.37,0
DEU,Germany,2007,CME,Europe,Advanced,Large,5361.62,2.86,3.96,7.78,2.06,1354.38,62.85,0.312,46.36,38.99,134.38,0.895,38.21,3.87,0.3,53.04,2.62,0
DEU,Germany,2008,CME,Europe,Advanced,Large,5514.09,2.84,4.05,8.55,0.48,1361.16,63.22,0.328,43.63,38.46,135.91,0.776,29.35,0.37,1.99,51.35,2.34,0
DEU,Germany,2009,CME,Europe,Advanced,Large,5619.45,1.91,4.11,7.52,2.36,1367.96,63.11,0.316,42.94,38.77,140.29,0.74,34.63,4.17,1.36,52.33,2.81,0
DEU,Germany,2010,CME,Europe,Advanced,Large,5796.73,3.15,4.22,8.1,1.64,1374.8,64.74,0.321,40.93,37.97,137.22,0.809,26.33,3.39,1.0,50.64,2.94,0
DEU,Germany,2011,CME,Europe,Advanced,Large,5909.55,1.95,4.28,8.73,3.97,1381.68,64.3,0.331,46.08,38.26,135.9,0.819,36.9,-0.92,0.35,52.39,2.31,0
DEU,Germany,2012,CME,Europe,Advanced,Large,6140.46,3.91,4.42,7.09,1.07,1388.58,64.49,0.328,46.42,36.81,135.87,0.751,26.14,7.72,0.4,54.03,2.71,0
DEU,Germany,2013,CME,Europe,Advanced,Large,6263.68,2.01,4.49,8.11,2.35,1395.53,65.68,0.32,45.94,37.07,125.38,0.81,39.73,-1.11,3.85,49.5,2.19,0
DEU,Germany,2014,CME,Europe,Advanced,Large,6441.76,2.84,4.59,7.69,3.57,1402.51,65.51,0.315,44.95,36.59,120.51,0.888,28.79,1.65,1.16,52.04,2.44,0
DEU,Germany,2015,CME,Europe,Advanced,Large,6473.6,0.49,4.59,8.31,2.74,1409.52,60.65,0.313,42.88,38.17,127.82,0.769,24.12,-0.45,0.43,50.93,2.6,0
DEU,Germany,2016,CME,Europe,Advanced,Large,6558.18,1.31,4.63,8.82,1.61,1416.57,61.58,0.348,44.46,39.01,129.56,0.849,30.39,5.59,2.55,51.34,2.35,0
DEU,Germany,2017,CME,Europe,Advanced,Large,6686.58,1.96,4.7,7.69,2.69,1423.65,62.59,0.314,47.51,39.27,129.06,0.854,28.59,2.98,0.95,48.01,2.62,0
DEU,Germany,2018,CME,Europe,Advanced,Large,6784.12,1.46,4.74,7.86,2.72,1430.77,63.57,0.317,45.76,39.97,132.29,0.849,30.06,2.86,0.6,52.64,2.64,0
DEU,Germany,2019,CME,Europe,Advanced,Large,7001.13,3.2,4.87,7.08,3.13,1437.92,64.61,0.323,44.32,39.09,130.83,0.904,25.02,1.74,0.48,50.86,2.93,0
DEU,Germany,2020,CME,Europe,Advanced,Large,7310.32,4.42,5.06,6.35,3.45,1445.11,67.18,0.32,47.62,37.16,139.11,0.827,26.83,5.35,2.16,53.28,1.91,0
DEU,Germany,2021,CME,Europe,Advanced,Large,7429.65,1.63,5.12,7.74,3.61,1452.34,65.07,0.325,42.32,37.73,137.56,0.795,34.43,4.31,1.59,50.12,2.49,0
DEU,Germany,2022,CME,Europe,Advanced,Large,7521.62,1.24,5.15,7.72,3.34,1459.6,62.41,0.329,47.72,38.65,136.14,0.788,29.16,4.03,2.3,53.41,2.92,0
DEU,Germany,2023,CME,Europe,Advanced,Large,7647.55,1.67,5.21,7.01,2.06,1466.89,62.42,0.338,46.68,39.16,133.59,0.719,37.25,4.28,2.81,53.11,2.72,0
DEU,Germany,2024,CME,Europe,Advanced,Large,7733.11,1.12,5.25,8.61,0.32,1474.23,62.37,0.314,47.05,40.17,137.96,0.819,31.93,4.9,2.18,51.14,2.87,0
SWE,Sweden,1970,CME,Europe,Advanced,Small,568.62,1.15,2.0,4.53,2.12,284.31,67.02,0.267,45.42,45.9,80.15,0.56,84.3,1.26,1.74,60.85,2.72,0
SWE,Sweden,1971,CME,Europe,Advanced,Small,591.7,4.06,2.07,3.68,3.67,285.73,71.23,0.279,45.24,44.0,88.71,0.498,85.45,4.6,1.76,61.71,2.1,0
SWE,Sweden,1972,CME,Europe,Advanced,Small,603.39,1.98,2.1,3.7,3.43,287.16,71.18,0.285,47.44,44.15,94.12,0.451,74.46,0.19,2.38,60.36,2.71,0
